Stepgroup Label,Stepgroup Loop,Group,Bidder Group,auctionPrice,highBid,myProfit,newBids,numBidders,rPrice,secondBid
rprice,4,,S.37,0,4,0,a:1:{i:0;d:4;},1,4,0
rprice,5,,S.37,17,73,17,a:4:{i:0;d:73;i:1;d:17;i:2;d:2;i:3;d:0;},4,8,17
rprice,6,,S.37,15,51,15,a:4:{i:0;d:51;i:1;d:15;i:2;d:1;i:3;d:0;},4,10,15
rprice,7,,S.37,0,3,0,a:1:{i:0;d:3;},1,0,0
rprice,8,,S.37,20,23,20,a:10:{i:0;d:23;i:1;d:14;i:2;d:4;i:3;d:2;i:4;d:2;i:5;d:1;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,20,14
rprice,9,,S.37,94,97,94,a:10:{i:0;d:97;i:1;d:94;i:2;d:41;i:3;d:39;i:4;d:9;i:5;d:7;i:6;d:3;i:7;d:2;i:8;d:1;i:9;d:0;},10,10,94
rprice,10,,S.37,2,8,2,a:1:{i:0;d:8;},1,2,0
rprice,11,,S.37,59,75,59,a:10:{i:0;d:75;i:1;d:59;i:2;d:34;i:3;d:33;i:4;d:30;i:5;d:19;i:6;d:11;i:7;d:11;i:8;d:6;i:9;d:0;},10,15,59
rprice,12,,S.37,24,49,24,a:7:{i:0;d:49;i:1;d:24;i:2;d:15;i:3;d:6;i:4;d:0;i:5;d:0;i:6;d:0;},7,12,24
rprice,13,,S.37,64,83,64,a:4:{i:0;d:83;i:1;d:64;i:2;d:51;i:3;d:51;},4,5,64
rprice,14,,S.37,1,9,1,a:1:{i:0;d:9;},1,1,0
rprice,15,,S.37,49,66,49,a:4:{i:0;d:66;i:1;d:49;i:2;d:31;i:3;d:1;},4,5,49
rprice,16,,S.37,2,46,2,a:1:{i:0;d:46;},1,2,0
rprice,17,,S.37,1,46,1,a:1:{i:0;d:46;},1,1,0
rprice,18,,S.37,83,100,83,a:7:{i:0;d:100;i:1;d:83;i:2;d:49;i:3;d:7;i:4;d:4;i:5;d:2;i:6;d:0;},7,10,83
rprice,19,,S.37,29,75,29,a:7:{i:0;d:75;i:1;d:29;i:2;d:27;i:3;d:16;i:4;d:13;i:5;d:0;i:6;d:0;},7,8,29
rprice,20,,S.37,70,78,70,a:10:{i:0;d:78;i:1;d:70;i:2;d:66;i:3;d:36;i:4;d:13;i:5;d:8;i:6;d:3;i:7;d:1;i:8;d:1;i:9;d:0;},10,20,70
rprice,21,,S.37,2,47,2,a:1:{i:0;d:47;},1,2,0
rprice,22,,S.37,1,91,1,a:1:{i:0;d:91;},1,1,0
rprice,23,,S.37,83,100,83,a:7:{i:0;d:100;i:1;d:83;i:2;d:49;i:3;d:7;i:4;d:4;i:5;d:2;i:6;d:0;},7,8,83
rprice,24,,S.37,47,64,47,a:10:{i:0;d:64;i:1;d:47;i:2;d:10;i:3;d:5;i:4;d:5;i:5;d:2;i:6;d:2;i:7;d:0;i:8;d:0;i:9;d:0;},10,15,47
rprice,25,,S.37,1,6,1,a:1:{i:0;d:6;},1,1,0
rprice,26,,S.37,64,88,64,a:10:{i:0;d:88;i:1;d:64;i:2;d:61;i:3;d:33;i:4;d:26;i:5;d:10;i:6;d:8;i:7;d:2;i:8;d:0;i:9;d:0;},10,15,64
rprice,27,,S.37,5,31,5,a:4:{i:0;d:31;i:1;d:1;i:2;d:0;i:3;d:0;},4,5,1
rprice,28,,S.37,70,78,70,a:10:{i:0;d:78;i:1;d:70;i:2;d:61;i:3;d:59;i:4;d:57;i:5;d:39;i:6;d:23;i:7;d:13;i:8;d:5;i:9;d:1;},10,10,70
rprice,29,,S.37,1,5,1,a:1:{i:0;d:5;},1,1,0
rprice,30,,S.37,0,1,0,a:1:{i:0;d:1;},1,1,0
rprice,31,,S.37,36,47,36,a:4:{i:0;d:47;i:1;d:36;i:2;d:5;i:3;d:0;},4,3,36
rprice,32,,S.37,42,75,42,a:4:{i:0;d:75;i:1;d:42;i:2;d:27;i:3;d:5;},4,2,42
rprice,33,,S.37,1,66,1,a:1:{i:0;d:66;},1,1,0
rprice,34,,S.37,42,47,42,a:10:{i:0;d:47;i:1;d:42;i:2;d:33;i:3;d:21;i:4;d:11;i:5;d:4;i:6;d:2;i:7;d:2;i:8;d:0;i:9;d:0;},10,10,42
rprice,35,,S.37,1,14,1,a:1:{i:0;d:14;},1,1,0
rprice,36,,S.37,94,100,94,a:10:{i:0;d:100;i:1;d:94;i:2;d:86;i:3;d:66;i:4;d:47;i:5;d:46;i:6;d:42;i:7;d:2;i:8;d:2;i:9;d:1;},10,15,94
rprice,37,,S.37,59,68,59,a:4:{i:0;d:68;i:1;d:59;i:2;d:34;i:3;d:0;},4,4,59
rprice,38,,S.37,49,49,49,a:7:{i:0;d:49;i:1;d:49;i:2;d:23;i:3;d:17;i:4;d:4;i:5;d:2;i:6;d:2;},7,5,49
rprice,39,,S.37,5,46,5,a:1:{i:0;d:46;},1,5,0
rprice,40,,S.37,53,73,53,a:10:{i:0;d:73;i:1;d:53;i:2;d:51;i:3;d:37;i:4;d:30;i:5;d:4;i:6;d:1;i:7;d:1;i:8;d:0;i:9;d:0;},10,10,53
rprice,41,,S.37,55,68,55,a:7:{i:0;d:68;i:1;d:55;i:2;d:23;i:3;d:20;i:4;d:19;i:5;d:0;i:6;d:0;},7,4,55
rprice,42,,S.37,49,66,49,a:4:{i:0;d:66;i:1;d:49;i:2;d:31;i:3;d:1;},4,6,49
rprice,43,,S.37,94,100,94,a:10:{i:0;d:100;i:1;d:94;i:2;d:86;i:3;d:66;i:4;d:47;i:5;d:46;i:6;d:42;i:7;d:2;i:8;d:2;i:9;d:1;},10,15,94
rprice,44,,S.37,8,10,8,a:1:{i:0;d:10;},1,8,0
rprice,45,,S.37,75,88,75,a:10:{i:0;d:88;i:1;d:75;i:2;d:70;i:3;d:10;i:4;d:7;i:5;d:3;i:6;d:2;i:7;d:1;i:8;d:0;i:9;d:0;},10,20,75
rprice,46,,S.37,55,68,55,a:7:{i:0;d:68;i:1;d:55;i:2;d:23;i:3;d:20;i:4;d:19;i:5;d:0;i:6;d:0;},7,25,55
rprice,47,,S.37,53,70,53,a:10:{i:0;d:70;i:1;d:53;i:2;d:49;i:3;d:31;i:4;d:7;i:5;d:4;i:6;d:3;i:7;d:1;i:8;d:0;i:9;d:0;},10,25,53
rprice,48,,S.37,10,31,10,a:4:{i:0;d:31;i:1;d:6;i:2;d:5;i:3;d:1;},4,10,6
rprice,49,,S.37,10,91,10,a:1:{i:0;d:91;},1,10,0
rprice,50,,S.37,18,86,18,a:4:{i:0;d:86;i:1;d:18;i:2;d:2;i:3;d:0;},4,10,18
rprice,51,,S.37,75,86,75,a:10:{i:0;d:86;i:1;d:75;i:2;d:47;i:3;d:42;i:4;d:23;i:5;d:13;i:6;d:10;i:7;d:5;i:8;d:0;i:9;d:0;},10,30,75
rprice,52,,S.37,36,47,36,a:7:{i:0;d:47;i:1;d:36;i:2;d:6;i:3;d:3;i:4;d:2;i:5;d:0;i:6;d:0;},7,30,36
rprice,53,,S.37,25,86,25,a:4:{i:0;d:86;i:1;d:18;i:2;d:2;i:3;d:0;},4,25,18
rprice,54,,S.37,0,23,0,a:10:{i:0;d:23;i:1;d:14;i:2;d:4;i:3;d:2;i:4;d:2;i:5;d:1;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,40,14
rprice,55,,S.37,42,78,42,a:7:{i:0;d:78;i:1;d:42;i:2;d:39;i:3;d:30;i:4;d:9;i:5;d:5;i:6;d:1;},7,20,42
rprice,56,,S.37,30,66,30,a:1:{i:0;d:66;},1,30,0
rprice,57,,S.37,94,100,94,a:10:{i:0;d:100;i:1;d:94;i:2;d:86;i:3;d:66;i:4;d:47;i:5;d:46;i:6;d:42;i:7;d:2;i:8;d:2;i:9;d:1;},10,30,94
rprice,58,,S.37,0,1,0,a:1:{i:0;d:1;},1,45,0
rprice,59,,S.37,41,41,41,a:10:{i:0;d:41;i:1;d:41;i:2;d:14;i:3;d:14;i:4;d:8;i:5;d:2;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,20,41
rprice,60,,S.37,31,57,31,a:4:{i:0;d:57;i:1;d:31;i:2;d:26;i:3;d:3;},4,15,31
rprice,1,,S.38,80,94,80,a:10:{i:0;d:94;i:1;d:80;i:2;d:31;i:3;d:15;i:4;d:6;i:5;d:4;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,20,80
rprice,2,,S.38,73,91,73,a:10:{i:0;d:91;i:1;d:73;i:2;d:59;i:3;d:22;i:4;d:8;i:5;d:7;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,40,73
rprice,3,,S.38,0,5,0,a:1:{i:0;d:5;},1,10,0
rprice,4,,S.38,42,75,42,a:4:{i:0;d:75;i:1;d:42;i:2;d:27;i:3;d:5;},4,10,42
rprice,5,,S.38,0,0,0,a:1:{i:0;d:0;},1,5,0
rprice,6,,S.38,1,17,1,a:1:{i:0;d:17;},1,1,0
rprice,7,,S.38,5,14,5,a:1:{i:0;d:14;},1,5,0
rprice,8,,S.38,0,2,0,a:1:{i:0;d:2;},1,22,0
rprice,9,,S.38,83,91,83,a:10:{i:0;d:91;i:1;d:83;i:2;d:73;i:3;d:66;i:4;d:61;i:5;d:47;i:6;d:7;i:7;d:3;i:8;d:1;i:9;d:0;},10,40,83
rprice,10,,S.38,33,46,33,a:4:{i:0;d:46;i:1;d:20;i:2;d:0;i:3;d:0;},4,33,20
rprice,11,,S.38,0,18,0,a:1:{i:0;d:18;},1,22,0
rprice,12,,S.38,77,78,77,a:10:{i:0;d:78;i:1;d:70;i:2;d:61;i:3;d:59;i:4;d:57;i:5;d:39;i:6;d:23;i:7;d:13;i:8;d:5;i:9;d:1;},10,77,70
rprice,13,,S.38,47,75,47,a:4:{i:0;d:75;i:1;d:47;i:2;d:42;i:3;d:27;},4,33,47
rprice,14,,S.38,22,59,22,a:1:{i:0;d:59;},1,22,0
rprice,15,,S.38,44,49,44,a:4:{i:0;d:49;i:1;d:44;i:2;d:13;i:3;d:3;},4,44,44
rprice,16,,S.38,70,78,70,a:4:{i:0;d:78;i:1;d:70;i:2;d:23;i:3;d:13;},4,44,70
rprice,17,,S.38,0,59,0,a:10:{i:0;d:59;i:1;d:44;i:2;d:37;i:3;d:11;i:4;d:9;i:5;d:9;i:6;d:8;i:7;d:8;i:8;d:0;i:9;d:0;},10,81,44
rprice,18,,S.38,23,59,23,a:4:{i:0;d:59;i:1;d:7;i:2;d:0;i:3;d:0;},4,23,7
rprice,19,,S.38,49,49,49,a:4:{i:0;d:49;i:1;d:49;i:2;d:17;i:3;d:2;},4,25,49
rprice,20,,S.38,0,0,0,a:1:{i:0;d:0;},1,15,0
rprice,21,,S.38,25,88,25,a:4:{i:0;d:88;i:1;d:9;i:2;d:1;i:3;d:0;},4,25,9
rprice,22,,S.38,0,1,0,a:1:{i:0;d:1;},1,25,0
rprice,23,,S.38,57,68,57,a:10:{i:0;d:68;i:1;d:57;i:2;d:42;i:3;d:31;i:4;d:27;i:5;d:27;i:6;d:10;i:7;d:1;i:8;d:0;i:9;d:0;},10,55,57
rprice,24,,S.38,0,2,0,a:1:{i:0;d:2;},1,5,0
rprice,25,,S.38,0,44,0,a:4:{i:0;d:44;i:1;d:26;i:2;d:9;i:3;d:1;},4,44,26
rprice,26,,S.38,44,57,44,a:4:{i:0;d:57;i:1;d:31;i:2;d:26;i:3;d:3;},4,44,31
rprice,27,,S.38,0,53,0,a:7:{i:0;d:53;i:1;d:53;i:2;d:37;i:3;d:29;i:4;d:7;i:5;d:0;i:6;d:0;},7,55,53
rprice,28,,S.38,83,91,83,a:10:{i:0;d:91;i:1;d:83;i:2;d:73;i:3;d:66;i:4;d:61;i:5;d:47;i:6;d:7;i:7;d:3;i:8;d:1;i:9;d:0;},10,77,83
rprice,29,,S.38,0,14,0,a:1:{i:0;d:14;},1,15,0
rprice,30,,S.38,97,100,97,a:10:{i:0;d:100;i:1;d:97;i:2;d:80;i:3;d:59;i:4;d:57;i:5;d:36;i:6;d:34;i:7;d:24;i:8;d:16;i:9;d:1;},10,77,97
rprice,31,,S.38,15,49,15,a:1:{i:0;d:49;},1,15,0
rprice,32,,S.38,77,78,77,a:10:{i:0;d:78;i:1;d:70;i:2;d:61;i:3;d:59;i:4;d:57;i:5;d:39;i:6;d:23;i:7;d:13;i:8;d:5;i:9;d:1;},10,77,70
rprice,33,,S.38,0,49,0,a:4:{i:0;d:49;i:1;d:44;i:2;d:13;i:3;d:3;},4,54,44
rprice,34,,S.38,65,70,65,a:10:{i:0;d:70;i:1;d:49;i:2;d:27;i:3;d:25;i:4;d:6;i:5;d:5;i:6;d:3;i:7;d:2;i:8;d:0;i:9;d:0;},10,65,49
rprice,35,,S.38,0,44,0,a:7:{i:0;d:44;i:1;d:39;i:2;d:25;i:3;d:12;i:4;d:4;i:5;d:0;i:6;d:0;},7,66,39
rprice,36,,S.38,20,31,20,a:1:{i:0;d:31;},1,20,0
rprice,37,,S.38,0,0,0,a:1:{i:0;d:0;},1,15,0
rprice,38,,S.38,55,75,55,a:7:{i:0;d:75;i:1;d:41;i:2;d:19;i:3;d:18;i:4;d:13;i:5;d:7;i:6;d:3;},7,55,41
rprice,39,,S.38,55,68,55,a:7:{i:0;d:68;i:1;d:55;i:2;d:23;i:3;d:20;i:4;d:19;i:5;d:0;i:6;d:0;},7,55,55
rprice,40,,S.38,15,64,15,a:1:{i:0;d:64;},1,15,0
rprice,41,,S.38,45,57,45,a:4:{i:0;d:57;i:1;d:31;i:2;d:26;i:3;d:3;},4,45,31
rprice,42,,S.38,0,14,0,a:1:{i:0;d:14;},1,18,0
rprice,43,,S.38,67,100,67,a:7:{i:0;d:100;i:1;d:44;i:2;d:26;i:3;d:9;i:4;d:6;i:5;d:5;i:6;d:1;},7,67,44
rprice,44,,S.38,45,57,45,a:4:{i:0;d:57;i:1;d:31;i:2;d:26;i:3;d:3;},4,45,31
rprice,45,,S.38,0,78,0,a:10:{i:0;d:78;i:1;d:61;i:2;d:46;i:3;d:36;i:4;d:22;i:5;d:19;i:6;d:19;i:7;d:17;i:8;d:11;i:9;d:0;},10,90,61
rprice,46,,S.38,16,33,16,a:1:{i:0;d:33;},1,16,0
rprice,47,,S.38,19,66,19,a:1:{i:0;d:66;},1,19,0
rprice,48,,S.38,0,49,0,a:10:{i:0;d:49;i:1;d:44;i:2;d:30;i:3;d:27;i:4;d:13;i:5;d:8;i:6;d:4;i:7;d:4;i:8;d:1;i:9;d:0;},10,77,44
rprice,49,,S.38,77,91,77,a:10:{i:0;d:91;i:1;d:73;i:2;d:59;i:3;d:22;i:4;d:8;i:5;d:7;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,77,73
rprice,50,,S.38,0,2,0,a:1:{i:0;d:2;},1,19,0
rprice,51,,S.38,80,86,80,a:10:{i:0;d:86;i:1;d:22;i:2;d:21;i:3;d:20;i:4;d:15;i:5;d:13;i:6;d:12;i:7;d:2;i:8;d:1;i:9;d:0;},10,80,22
rprice,52,,S.38,0,7,0,a:1:{i:0;d:7;},1,19,0
rprice,53,,S.38,51,55,51,a:7:{i:0;d:55;i:1;d:51;i:2;d:46;i:3;d:16;i:4;d:12;i:5;d:3;i:6;d:1;},7,44,51
rprice,54,,S.38,15,27,15,a:1:{i:0;d:27;},1,15,0
rprice,55,,S.38,44,49,44,a:4:{i:0;d:49;i:1;d:44;i:2;d:13;i:3;d:3;},4,44,44
rprice,56,,S.38,83,91,83,a:10:{i:0;d:91;i:1;d:83;i:2;d:66;i:3;d:61;i:4;d:53;i:5;d:47;i:6;d:7;i:7;d:3;i:8;d:1;i:9;d:0;},10,75,83
rprice,57,,S.38,21,59,21,a:1:{i:0;d:59;},1,21,0
rprice,58,,S.38,78,86,78,a:10:{i:0;d:86;i:1;d:22;i:2;d:21;i:3;d:20;i:4;d:15;i:5;d:13;i:6;d:12;i:7;d:2;i:8;d:1;i:9;d:0;},10,78,22
rprice,59,,S.38,0,8,0,a:1:{i:0;d:8;},1,15,0
rprice,60,,S.38,0,0,0,a:1:{i:0;d:0;},1,11,0
rprice,1,,S.39,73,91,73,a:10:{i:0;d:91;i:1;d:73;i:2;d:59;i:3;d:22;i:4;d:8;i:5;d:7;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,45,73
rprice,2,,S.39,37,44,37,a:7:{i:0;d:44;i:1;d:37;i:2;d:19;i:3;d:16;i:4;d:9;i:5;d:0;i:6;d:0;},7,35,37
rprice,3,,S.39,0,64,0,a:10:{i:0;d:64;i:1;d:21;i:2;d:18;i:3;d:8;i:4;d:3;i:5;d:2;i:6;d:1;i:7;d:1;i:8;d:1;i:9;d:0;},10,65,21
rprice,4,,S.39,0,2,0,a:1:{i:0;d:2;},1,20,0
rprice,5,,S.39,0,9,0,a:4:{i:0;d:9;i:1;d:9;i:2;d:1;i:3;d:0;},4,25,9
rprice,6,,S.39,83,100,83,a:7:{i:0;d:100;i:1;d:83;i:2;d:49;i:3;d:7;i:4;d:4;i:5;d:2;i:6;d:0;},7,35,83
rprice,7,,S.39,0,1,0,a:1:{i:0;d:1;},1,20,0
rprice,8,,S.39,37,59,37,a:7:{i:0;d:59;i:1;d:37;i:2;d:31;i:3;d:31;i:4;d:24;i:5;d:12;i:6;d:0;},7,35,37
rprice,9,,S.39,64,100,64,a:7:{i:0;d:100;i:1;d:64;i:2;d:42;i:3;d:24;i:4;d:23;i:5;d:1;i:6;d:1;},7,30,64
rprice,10,,S.39,0,2,0,a:1:{i:0;d:2;},1,15,0
rprice,11,,S.39,41,46,41,a:4:{i:0;d:46;i:1;d:41;i:2;d:19;i:3;d:3;},4,20,41
rprice,12,,S.39,75,78,75,a:7:{i:0;d:78;i:1;d:75;i:2;d:66;i:3;d:47;i:4;d:8;i:5;d:3;i:6;d:1;},7,25,75
rprice,13,,S.39,0,42,0,a:10:{i:0;d:42;i:1;d:27;i:2;d:18;i:3;d:6;i:4;d:4;i:5;d:2;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,55,27
rprice,14,,S.39,42,75,42,a:4:{i:0;d:75;i:1;d:42;i:2;d:27;i:3;d:5;},4,20,42
rprice,15,,S.39,94,94,94,a:10:{i:0;d:94;i:1;d:94;i:2;d:80;i:3;d:41;i:4;d:31;i:5;d:23;i:6;d:15;i:7;d:13;i:8;d:4;i:9;d:0;},10,35,94
rprice,16,,S.39,15,49,15,a:1:{i:0;d:49;},1,15,0
rprice,17,,S.39,42,49,42,a:7:{i:0;d:49;i:1;d:42;i:2;d:31;i:3;d:2;i:4;d:1;i:5;d:0;i:6;d:0;},7,25,42
rprice,18,,S.39,0,18,0,a:4:{i:0;d:18;i:1;d:17;i:2;d:0;i:3;d:0;},4,20,17
rprice,19,,S.39,35,64,35,a:10:{i:0;d:64;i:1;d:27;i:2;d:22;i:3;d:19;i:4;d:13;i:5;d:5;i:6;d:4;i:7;d:2;i:8;d:2;i:9;d:0;},10,35,27
rprice,20,,S.39,80,94,80,a:10:{i:0;d:94;i:1;d:80;i:2;d:31;i:3;d:15;i:4;d:6;i:5;d:4;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,35,80
rprice,21,,S.39,25,27,25,a:4:{i:0;d:27;i:1;d:9;i:2;d:6;i:3;d:1;},4,25,9
rprice,22,,S.39,0,0,0,a:1:{i:0;d:0;},1,10,0
rprice,23,,S.39,0,2,0,a:4:{i:0;d:2;i:1;d:1;i:2;d:0;i:3;d:0;},4,15,1
rprice,24,,S.39,44,59,44,a:10:{i:0;d:59;i:1;d:44;i:2;d:37;i:3;d:11;i:4;d:9;i:5;d:9;i:6;d:8;i:7;d:8;i:8;d:0;i:9;d:0;},10,25,44
rprice,25,,S.39,0,2,0,a:4:{i:0;d:2;i:1;d:1;i:2;d:0;i:3;d:0;},4,15,1
rprice,26,,S.39,57,64,57,a:7:{i:0;d:64;i:1;d:57;i:2;d:31;i:3;d:22;i:4;d:15;i:5;d:2;i:6;d:2;},7,25,57
rprice,27,,S.39,46,68,46,a:7:{i:0;d:68;i:1;d:46;i:2;d:23;i:3;d:20;i:4;d:17;i:5;d:0;i:6;d:0;},7,25,46
rprice,28,,S.39,0,30,0,a:10:{i:0;d:30;i:1;d:12;i:2;d:11;i:3;d:2;i:4;d:2;i:5;d:2;i:6;d:2;i:7;d:0;i:8;d:0;i:9;d:0;},10,35,12
rprice,29,,S.39,35,42,35,a:7:{i:0;d:42;i:1;d:18;i:2;d:6;i:3;d:4;i:4;d:2;i:5;d:0;i:6;d:0;},7,35,18
rprice,30,,S.39,0,3,0,a:1:{i:0;d:3;},1,10,0
rprice,31,,S.39,66,75,66,a:10:{i:0;d:75;i:1;d:66;i:2;d:44;i:3;d:33;i:4;d:10;i:5;d:10;i:6;d:1;i:7;d:1;i:8;d:0;i:9;d:0;},10,25,66
rprice,32,,S.39,83,100,83,a:7:{i:0;d:100;i:1;d:83;i:2;d:49;i:3;d:7;i:4;d:4;i:5;d:2;i:6;d:0;},7,25,83
rprice,33,,S.39,66,75,66,a:10:{i:0;d:75;i:1;d:66;i:2;d:44;i:3;d:33;i:4;d:10;i:5;d:10;i:6;d:1;i:7;d:1;i:8;d:0;i:9;d:0;},10,35,66
rprice,34,,S.39,0,2,0,a:1:{i:0;d:2;},1,10,0
rprice,35,,S.39,35,47,35,a:10:{i:0;d:47;i:1;d:29;i:2;d:26;i:3;d:22;i:4;d:17;i:5;d:13;i:6;d:5;i:7;d:3;i:8;d:0;i:9;d:0;},10,35,29
rprice,36,,S.39,83,100,83,a:7:{i:0;d:100;i:1;d:83;i:2;d:49;i:3;d:7;i:4;d:4;i:5;d:2;i:6;d:0;},7,25,83
rprice,37,,S.39,75,78,75,a:7:{i:0;d:78;i:1;d:75;i:2;d:66;i:3;d:47;i:4;d:8;i:5;d:3;i:6;d:1;},7,25,75
rprice,38,,S.39,44,59,44,a:10:{i:0;d:59;i:1;d:44;i:2;d:37;i:3;d:11;i:4;d:9;i:5;d:9;i:6;d:8;i:7;d:8;i:8;d:0;i:9;d:0;},10,25,44
rprice,39,,S.39,0,1,0,a:1:{i:0;d:1;},1,10,0
rprice,40,,S.39,22,27,22,a:7:{i:0;d:27;i:1;d:22;i:2;d:21;i:3;d:5;i:4;d:4;i:5;d:4;i:6;d:2;},7,20,22
rprice,41,,S.39,83,100,83,a:7:{i:0;d:100;i:1;d:83;i:2;d:49;i:3;d:7;i:4;d:4;i:5;d:2;i:6;d:0;},7,15,83
rprice,42,,S.39,0,0,0,a:1:{i:0;d:0;},1,5,0
rprice,43,,S.39,44,49,44,a:4:{i:0;d:49;i:1;d:44;i:2;d:13;i:3;d:3;},4,10,44
rprice,44,,S.39,5,8,5,a:1:{i:0;d:8;},1,5,0
rprice,45,,S.39,5,9,5,a:1:{i:0;d:9;},1,5,0
rprice,46,,S.39,0,0,0,a:1:{i:0;d:0;},1,5,0
rprice,47,,S.39,73,91,73,a:10:{i:0;d:91;i:1;d:73;i:2;d:59;i:3;d:22;i:4;d:8;i:5;d:7;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,20,73
rprice,48,,S.39,0,0,0,a:1:{i:0;d:0;},1,5,0
rprice,49,,S.39,29,47,29,a:10:{i:0;d:47;i:1;d:29;i:2;d:26;i:3;d:22;i:4;d:17;i:5;d:13;i:6;d:5;i:7;d:3;i:8;d:0;i:9;d:0;},10,20,29
rprice,50,,S.39,94,94,94,a:10:{i:0;d:94;i:1;d:94;i:2;d:80;i:3;d:41;i:4;d:31;i:5;d:23;i:6;d:15;i:7;d:13;i:8;d:4;i:9;d:0;},10,20,94
rprice,51,,S.39,0,0,0,a:1:{i:0;d:0;},1,5,0
rprice,52,,S.39,36,42,36,a:4:{i:0;d:42;i:1;d:36;i:2;d:34;i:3;d:0;},4,10,36
rprice,53,,S.39,64,83,64,a:4:{i:0;d:83;i:1;d:64;i:2;d:51;i:3;d:51;},4,10,64
rprice,54,,S.39,34,53,34,a:7:{i:0;d:53;i:1;d:34;i:2;d:21;i:3;d:6;i:4;d:1;i:5;d:0;i:6;d:0;},7,20,34
rprice,55,,S.39,0,0,0,a:1:{i:0;d:0;},1,5,0
rprice,56,,S.39,0,2,0,a:4:{i:0;d:2;i:1;d:1;i:2;d:0;i:3;d:0;},4,10,1
rprice,57,,S.39,0,0,0,a:1:{i:0;d:0;},1,5,0
rprice,58,,S.39,64,68,64,a:10:{i:0;d:68;i:1;d:64;i:2;d:39;i:3;d:27;i:4;d:19;i:5;d:5;i:6;d:2;i:7;d:2;i:8;d:1;i:9;d:0;},10,20,64
rprice,59,,S.39,0,2,0,a:4:{i:0;d:2;i:1;d:1;i:2;d:0;i:3;d:0;},4,10,1
rprice,60,,S.39,0,0,0,a:1:{i:0;d:0;},1,5,0
rprice,1,,S.4,50,78,50,a:7:{i:0;d:78;i:1;d:42;i:2;d:39;i:3;d:30;i:4;d:9;i:5;d:5;i:6;d:1;},7,50,42
rprice,2,,S.4,75,88,75,a:10:{i:0;d:88;i:1;d:64;i:2;d:61;i:3;d:47;i:4;d:33;i:5;d:26;i:6;d:10;i:7;d:8;i:8;d:0;i:9;d:0;},10,75,64
rprice,3,,S.4,75,86,75,a:4:{i:0;d:86;i:1;d:18;i:2;d:2;i:3;d:0;},4,75,18
rprice,4,,S.4,60,80,60,a:10:{i:0;d:80;i:1;d:27;i:2;d:25;i:3;d:18;i:4;d:13;i:5;d:3;i:6;d:0;i:7;d:0;i:8;d:0;i:9;d:0;},10,60,27
rprice,5,,S.4,0,75,0,a:10:{i:0;d:75;i:1;d:13;i:2;d:13;i:3;d:3;i:4;d:3;i:5;d:3;i:6;d:2;i:7;d:2;i:8;d:0;i:9;d:0;},10,80,13
rprice,6,,S.4,68,78,68,a:7:{i:0;d:78;i:1;d:68;i:2;d:61;i:3;d:46;i:4;d:19;i:5;d:6;i:6;d:3;},7,60,68
rprice,7,,S.4,0,1,0,a:1:{i:0;d:1;},1,60,0
rprice,8,,S.4,0,44,0,a:7:{i:0;d:44;i:1;d:30;i:2;d:27;i:3;d:14;i:4;d:13;i:5;d:9;i:6;d:0;},7,60,30
rprice,9,,S.4,60,66,60,a:7:{i:0;d:66;i:1;d:59;i:2;d:59;i:3;d:47;i:4;d:25;i:5;d:3;i:6;d:0;},7,60,59
rprice,10,,S.4,0,47,0,a:4:{i:0;d:47;i:1;d:36;i:2;d:5;i:3;d:0;},4,55,36
rprice,11,,S.4,50,88,50,a:4:{i:0;d:88;i:1;d:1;i:2;d:0;i:3;d:0;},4,50,1
rprice,12,,S.4,0,25,0,a:4:{i:0;d:25;i:1;d:18;i:2;d:4;i:3;d:0;},4,55,18
rprice,13,,S.4,0,59,0,a:10:{i:0;d:59;i:1;d:44;i:2;d:37;i:3;d:11;i:4;d:9;i:5;d:9;i:6;d:8;i:7;d:8;i:8;d:0;i:9;d:0;},10,75,44
rprice,14,,S.4,75,78,75,a:10:{i:0;d:78;i:1;d:20;i:2;d:16;i:3;d:1;i:4;d:1;i:5;d:0;i:6;d:0;i:7;d:0;i:8;d:0;i:9;d:0;},10,75,20
rprice,15,,S.4,0,14,0,a:1:{i:0;d:14;},1,50,0
rprice,16,,S.4,0,5,0,a:1:{i:0;d:5;},1,50,0
rprice,17,,S.4,0,46,0,a:7:{i:0;d:46;i:1;d:24;i:2;d:17;i:3;d:9;i:4;d:2;i:5;d:0;i:6;d:0;},7,65,24
rprice,18,,S.4,0,23,0,a:10:{i:0;d:23;i:1;d:14;i:2;d:4;i:3;d:2;i:4;d:2;i:5;d:1;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,66,14
